time,Piezo,Touch,Touch,Touch,Accel,Accel,Accel,Gyro,Gyro,Gyro,Temp
1409765604.15,110.0,992.0,1196.0,1087.0,0.0,-2.432,-9.3359,-0.0385,0.0009,-0.005,23.64
1409765604.17,139.0,985.0,1208.0,1082.0,0.0392,-2.4713,-9.2575,-0.0348,0.0,-0.0031,23.64
1409765604.18,140.0,981.0,1190.0,1075.0,0.0,-2.432,-9.2183,-0.0382,-0.0002,-0.0057,23.65
1409765604.2,111.0,990.0,1202.0,1083.0,0.0392,-2.4713,-9.3752,-0.037,0.0002,-0.0073,23.65
1409765604.21,150.0,985.0,1198.0,1081.0,0.0,-2.432,-9.3752,-0.0385,-0.0012,-0.0064,23.64
1409765604.22,158.0,994.0,1189.0,1074.0,0.0392,-2.3928,-9.3752,-0.0354,0.0009,-0.0015,23.64
1409765604.24,117.0,984.0,1196.0,1074.0,0.0,-2.4713,-9.2967,-0.0356,0.0008,-0.0038,23.65
1409765604.25,148.0,985.0,1197.0,1084.0,0.0392,-2.4713,-9.3359,-0.0379,0.0008,-0.0058,23.66
1409765604.27,134.0,989.0,1195.0,1082.0,0.0,-2.432,-9.2967,-0.0371,0.0029,0.0005,23.63
1409765604.28,124.0,989.0,1203.0,1082.0,0.0,-2.432,-9.3752,-0.0376,0.0011,-0.0023,23.64
1409765604.29,131.0,991.0,1204.0,1088.0,0.0392,-2.432,-9.3359,-0.0382,0.0006,-0.0018,23.64
1409765604.31,147.0,990.0,1200.0,1067.0,0.0392,-2.432,-9.3359,-0.0348,-0.0006,-0.0049,23.64
1409765604.32,125.0,985.0,1205.0,1083.0,0.0785,-2.4713,-9.3359,-0.0354,0.0003,-0.0044,23.64
1409765604.34,131.0,986.0,1197.0,1078.0,0.0392,-2.4713,-9.3752,-0.0362,0.0003,-0.0018,23.64
1409765604.35,130.0,992.0,1194.0,1085.0,0.0785,-2.4713,-9.3359,-0.0383,0.0024,0.0008,23.64
1409765604.36,152.0,996.0,1189.0,1080.0,-0.0392,-2.432,-9.3359,-0.0336,0.0011,-0.0006,23.66
1409765604.38,127.0,993.0,1209.0,1087.0,0.0392,-2.4713,-9.3359,-0.0347,0.0002,-0.0003,23.65
1409765604.39,124.0,983.0,1203.0,1085.0,0.0,-2.3928,-9.2967,-0.0362,-0.0027,-0.0057,23.64
1409765604.41,150.0,989.0,1195.0,1076.0,0.0,-2.3928,-9.2575,-0.0344,-0.0018,-0.0092,23.64
1409765604.42,128.0,982.0,1186.0,1080.0,0.0,-2.5105,-9.3752,-0.0362,0.0014,-0.0023,23.63
1409765604.43,106.0,982.0,1191.0,1086.0,0.0785,-2.3928,-9.3752,-0.0365,0.0017,-0.0075,23.64
1409765604.45,172.0,983.0,1191.0,1079.0,0.0392,-2.4713,-9.3359,-0.0391,0.0015,-0.0086,23.64
1409765604.46,165.0,991.0,1206.0,1080.0,0.0392,-2.4713,-9.3359,-0.0359,0.0023,-0.0023,23.65
1409765604.48,125.0,985.0,1194.0,1072.0,0.0392,-2.4713,-9.3752,-0.0374,0.0012,-0.0026,23.66
1409765604.49,123.0,990.0,1202.0,1086.0,0.0785,-2.3928,-9.3752,-0.0374,0.0023,-0.0032,23.64
1409765604.51,130.0,988.0,1191.0,1085.0,0.0,-2.3928,-9.3359,-0.0362,0.0005,-0.0029,23.64
1409765604.52,131.0,987.0,1189.0,1084.0,0.0392,-2.4713,-9.3359,-0.0397,0.0008,-0.0044,23.64
1409765604.53,121.0,985.0,1189.0,1076.0,0.0392,-2.5105,-9.4928,-0.0371,0.0014,0.0003,23.64
1409765604.55,142.0,988.0,1190.0,1084.0,0.0392,-2.432,-9.3752,-0.0365,0.0,-0.0014,23.64
1409765604.56,141.0,987.0,1198.0,1083.0,0.0392,-2.4713,-9.3359,-0.0354,0.0003,-0.0015,23.64
1409765604.58,152.0,995.0,1208.0,1079.0,0.1177,-2.432,-9.3752,-0.0351,-0.0003,-0.0018,23.66
1409765604.59,141.0,988.0,1203.0,1086.0,-0.0392,-2.432,-9.3752,-0.0334,-0.002,-0.0012,23.64
1409765604.6,137.0,988.0,1193.0,1080.0,0.0785,-2.4713,-9.4144,-0.0408,0.0017,0.0006,23.65
1409765604.62,118.0,992.0,1209.0,1086.0,0.0392,-2.432,-9.2575,-0.0345,0.0005,-0.0014,23.65
1409765604.63,153.0,982.0,1189.0,1079.0,0.0,-2.4713,-9.4144,-0.0376,0.0009,-0.0041,23.66
1409765604.65,145.0,983.0,1195.0,1085.0,0.0,-2.4713,-9.3359,-0.0377,0.0,-0.0035,23.66
1409765604.66,136.0,989.0,1190.0,1079.0,0.0,-2.4713,-9.2575,-0.0374,-0.0012,-0.0053,23.64
1409765604.67,116.0,978.0,1192.0,1084.0,0.0392,-2.4713,-9.3359,-0.0338,0.0015,0.0003,23.64
1409765604.69,168.0,985.0,1202.0,1066.0,0.0392,-2.432,-9.2575,-0.0388,-0.0015,-0.004,23.65
1409765604.7,158.0,988.0,1199.0,1084.0,0.0392,-2.432,-9.3359,-0.0383,0.0034,0.0027,23.65
1409765604.72,106.0,991.0,1200.0,1088.0,0.0392,-2.3928,-9.2575,-0.0374,0.0006,0.0003,23.64
1409765604.73,147.0,1149.0,1205.0,1083.0,0.0785,-2.432,-9.2575,-0.0371,-0.0011,-0.0073,23.64
1409765604.75,152.0,988.0,1203.0,1080.0,0.0,-2.3536,-9.3359,-0.0347,-0.0009,-0.0021,23.64
1409765604.76,129.0,988.0,1208.0,1067.0,0.0785,-2.4713,-9.3752,-0.0348,-0.0008,-0.0027,23.64
1409765604.77,143.0,992.0,1205.0,1086.0,0.0392,-2.3928,-9.3359,-0.0376,0.0014,-0.0018,23.64
1409765604.79,153.0,985.0,1203.0,1082.0,0.0785,-2.432,-9.3752,-0.0391,-0.0003,-0.0038,23.64
1409765604.8,142.0,987.0,1206.0,1079.0,0.0,-2.432,-9.3359,-0.0383,0.0,-0.0015,23.64
1409765604.81,142.0,984.0,1195.0,1073.0,0.0,-2.432,-9.2967,-0.0357,0.0003,-0.0069,23.64
1409765604.83,153.0,980.0,1204.0,1077.0,-0.0392,-2.432,-9.3359,-0.0341,0.0006,-0.0076,23.64
1409765604.84,138.0,989.0,1201.0,1075.0,0.0392,-2.432,-9.4144,-0.0345,0.0006,-0.0044,23.65
1409765604.86,146.0,990.0,1195.0,1083.0,0.0785,-2.432,-9.3752,-0.0339,-0.0018,-0.005,23.64
1409765604.87,131.0,991.0,1194.0,1087.0,0.0392,-2.4713,-9.4144,-0.0368,-0.0003,-0.005,23.64
1409765604.89,145.0,981.0,1197.0,1080.0,0.0392,-2.432,-9.2967,-0.0344,-0.0011,-0.0075,23.65
1409765604.9,125.0,989.0,1209.0,1074.0,0.0392,-2.4713,-9.3752,-0.0365,0.0029,-0.0049,23.64
1409765604.91,150.0,995.0,1187.0,1084.0,0.0392,-2.5105,-9.3359,-0.0357,-0.0006,-0.0058,23.66
1409765604.93,180.0,989.0,1204.0,1085.0,0.0,-2.3928,-9.2967,-0.0406,-0.0012,-0.004,23.64
1409765604.94,135.0,990.0,1185.0,1072.0,0.0,-2.4713,-9.3752,-0.0385,0.0018,-0.0002,23.63
1409765604.96,116.0,981.0,1182.0,1080.0,0.0,-2.432,-9.3752,-0.0367,-0.0002,-0.0017,23.64
1409765604.97,148.0,982.0,1189.0,1081.0,0.0,-2.4713,-9.3752,-0.0354,0.0017,0.0035,23.64
1409765604.98,144.0,984.0,1192.0,1089.0,0.0392,-2.432,-9.2967,-0.0341,0.0023,0.0011,23.64
1409765605.0,115.0,989.0,1202.0,1077.0,0.0392,-2.3928,-9.2967,-0.0399,0.0011,-0.0038,23.64
1409765605.01,146.0,987.0,1205.0,1084.0,0.0392,-2.4713,-9.2967,-0.0396,-0.0015,-0.0012,23.65
1409765605.03,153.0,981.0,1199.0,1084.0,-0.0392,-2.4713,-9.179,-0.0365,-0.0029,-0.0072,23.65
1409765605.04,125.0,992.0,1209.0,1080.0,0.0392,-2.5497,-9.3359,-0.0377,0.0,-0.0058,23.64
1409765605.05,106.0,991.0,1206.0,1083.0,0.0392,-2.4713,-9.3359,-0.038,0.0024,0.0012,23.64
1409765605.07,136.0,990.0,1209.0,1086.0,0.0,-2.4713,-9.3359,-0.0368,0.0006,-0.0014,23.64
1409765605.08,145.0,983.0,1189.0,1089.0,0.0392,-2.432,-9.2967,-0.0382,0.0008,-0.0009,23.64
1409765605.1,128.0,980.0,1195.0,1074.0,0.0785,-2.432,-9.3359,-0.0373,0.0009,-0.0055,23.66
1409765605.11,138.0,988.0,1194.0,1080.0,0.0,-2.432,-9.3359,-0.0367,0.0003,-0.0012,23.66
1409765605.12,162.0,995.0,1203.0,1088.0,0.0,-2.4713,-9.4144,-0.0379,0.0031,-0.0014,23.63
1409765605.14,106.0,986.0,1185.0,1062.0,0.0,-2.5105,-9.3359,-0.0342,0.0009,0.0006,23.65
1409765605.15,146.0,979.0,1191.0,1086.0,0.0392,-2.4713,-9.2967,-0.0383,0.0,-0.0018,23.64
1409765605.17,156.0,990.0,1200.0,1080.0,0.0392,-2.432,-9.3359,-0.0357,0.0015,0.0011,23.66
1409765605.18,135.0,989.0,1211.0,1084.0,0.0,-2.432,-9.3752,-0.0377,-0.0006,-0.0029,23.64
1409765605.2,124.0,991.0,1210.0,1077.0,0.1177,-2.3928,-9.3752,-0.0344,0.0015,-0.0034,23.65
1409765605.21,145.0,979.0,1192.0,1084.0,0.0392,-2.4713,-9.3359,-0.0344,0.0008,-0.0029,23.64
1409765605.22,144.0,986.0,1198.0,1069.0,0.0392,-2.4713,-9.3359,-0.0365,0.0035,0.0026,23.63
1409765605.24,115.0,989.0,1188.0,1075.0,0.0,-2.432,-9.3359,-0.0338,0.0024,-0.0023,23.64
1409765605.25,153.0,985.0,1203.0,1088.0,0.0392,-2.432,-9.2967,-0.0363,-0.0003,-0.0034,23.64
1409765605.27,160.0,982.0,1199.0,1078.0,0.0392,-2.4713,-9.2967,-0.0383,-0.0017,-0.0023,23.65
1409765605.28,139.0,1120.0,1285.0,1085.0,0.0392,-2.432,-9.2967,-0.0389,0.0034,-0.0046,23.64
1409765605.29,98.0,983.0,1196.0,1085.0,0.0,-2.432,-9.3359,-0.038,0.0011,-0.0038,23.66
1409765605.31,141.0,988.0,1187.0,1077.0,0.0785,-2.5105,-9.3359,-0.04,0.0017,-0.0027,23.64
1409765605.32,154.0,983.0,1196.0,1080.0,0.0392,-2.3928,-9.2967,-0.0356,0.0008,-0.0066,23.65
1409765605.34,131.0,995.0,1198.0,1080.0,0.0392,-2.432,-9.2967,-0.0396,-0.0003,-0.0038,23.64
1409765605.35,137.0,983.0,1197.0,1085.0,0.0785,-2.432,-9.3752,-0.0394,0.002,-0.0026,23.66
1409765605.36,151.0,986.0,1191.0,1087.0,0.0392,-2.3928,-9.3752,-0.0394,0.0021,0.0005,23.64
1409765605.38,141.0,984.0,1194.0,1077.0,0.0392,-2.432,-9.3359,-0.0428,0.0031,0.0011,23.64
1409765605.39,134.0,989.0,1199.0,1084.0,0.0,-2.432,-9.2967,-0.0392,0.0026,-0.0011,23.65
1409765605.41,145.0,973.0,1193.0,1081.0,0.0,-2.432,-9.3752,-0.0402,0.0023,-0.0009,23.64
1409765605.42,133.0,985.0,1198.0,1083.0,-0.0392,-2.4713,-9.3359,-0.0351,-0.0012,-0.0075,23.66
1409765605.43,127.0,986.0,1200.0,1090.0,0.0,-2.4713,-9.3359,-0.0342,-0.0009,-0.007,23.65
1409765605.45,158.0,980.0,1195.0,1076.0,0.0392,-2.4713,-9.3359,-0.0359,0.0026,0.0006,23.64
1409765605.46,146.0,982.0,1198.0,1075.0,0.0392,-2.432,-9.3752,-0.0344,0.0009,-0.0024,23.63
1409765605.48,132.0,989.0,1207.0,1089.0,0.1177,-2.4713,-9.3359,-0.0363,0.0,-0.0017,23.64
1409765605.49,134.0,990.0,1189.0,1076.0,0.0392,-2.4713,-9.3359,-0.0389,-0.0017,-0.0081,23.64
1409765605.5,147.0,987.0,1199.0,1084.0,0.0785,-2.4713,-9.4144,-0.0347,0.0002,-0.0084,23.64
1409765605.52,123.0,994.0,1216.0,1078.0,0.0392,-2.3928,-9.2967,-0.0374,0.0014,-0.0005,23.64
1409765605.53,122.0,991.0,1182.0,1080.0,0.0785,-2.5105,-9.2575,-0.0383,0.0015,-0.0064,23.66
1409765605.55,165.0,982.0,1188.0,1082.0,0.0785,-2.4713,-9.3752,-0.0399,-0.0002,-0.0057,23.64
1409765605.56,132.0,986.0,1195.0,1085.0,0.0,-2.3928,-9.3359,-0.037,0.0012,-0.0021,23.64
1409765605.57,128.0,988.0,1188.0,1088.0,0.0392,-2.432,-9.4144,-0.0429,0.0043,-0.0021,23.65
1409765605.59,149.0,985.0,1210.0,1080.0,0.0,-2.4713,-9.3359,-0.0403,0.0003,-0.0061,23.64
1409765605.6,150.0,987.0,1201.0,1076.0,0.1177,-2.432,-9.2183,-0.0377,-0.002,-0.0037,23.63
1409765605.62,126.0,983.0,1200.0,1083.0,0.0392,-2.4713,-9.3752,-0.042,-0.0011,-0.0031,23.66
1409765605.63,127.0,984.0,1189.0,1088.0,0.0392,-2.4713,-9.3359,-0.0365,0.0011,-0.0006,23.64
1409765605.65,162.0,983.0,1196.0,1084.0,-0.0785,-2.432,-9.3752,-0.037,0.002,0.0006,23.64
1409765605.66,139.0,988.0,1197.0,1082.0,0.0392,-2.3928,-9.2575,-0.0374,-0.0002,-0.0009,23.65
1409765605.67,121.0,983.0,1192.0,1071.0,0.0785,-2.4713,-9.4144,-0.036,0.0018,-0.0011,23.64
1409765605.69,163.0,983.0,1192.0,1083.0,0.0392,-2.432,-9.4144,-0.0342,0.0003,-0.0061,23.64
1409765605.7,152.0,988.0,1198.0,1074.0,0.0,-2.432,-9.3359,-0.0359,0.0018,-0.0029,23.64
1409765605.72,126.0,987.0,1196.0,1083.0,0.0392,-2.4713,-9.3359,-0.0382,-0.0012,-0.0066,23.65
1409765605.73,146.0,984.0,1188.0,1085.0,0.0785,-2.432,-9.3752,-0.0365,0.0018,-0.0026,23.64
1409765605.74,160.0,991.0,1199.0,1073.0,0.0,-2.3536,-9.3752,-0.0417,-0.0003,-0.0032,23.64
1409765605.76,97.0,991.0,1189.0,1082.0,0.0,-2.4713,-9.4144,-0.038,0.0002,-0.0029,23.64
1409765605.77,130.0,983.0,1184.0,1079.0,0.0785,-2.4713,-9.2967,-0.0379,-0.0017,-0.0044,23.64
1409765605.79,141.0,980.0,1196.0,1078.0,0.0785,-2.3928,-9.2967,-0.0385,0.0005,-0.005,23.64
1409765605.8,132.0,983.0,1196.0,1077.0,0.0,-2.3928,-9.4144,-0.0367,0.0002,-0.0055,23.65
1409765605.81,117.0,992.0,1191.0,1085.0,0.0,-2.4713,-9.3752,-0.0338,-0.0005,-0.0017,23.64
1409765605.83,156.0,992.0,1203.0,1083.0,0.0392,-2.4713,-9.2967,-0.0367,-0.0005,-0.0076,23.66
1409765605.84,151.0,986.0,1207.0,1081.0,0.0785,-2.432,-9.3752,-0.0392,0.0035,-0.0005,23.64
1409765605.86,133.0,989.0,1193.0,1088.0,0.0392,-2.3928,-9.2575,-0.0405,0.002,-0.0021,23.64
1409765605.87,132.0,986.0,1206.0,1090.0,0.0392,-2.4713,-9.2967,-0.0376,0.0005,-0.004,23.65
1409765605.89,143.0,991.0,1205.0,1078.0,0.0392,-2.3928,-9.2575,-0.0391,-0.0011,-0.0014,23.64
1409765605.9,135.0,986.0,1202.0,1080.0,0.0785,-2.432,-9.3359,-0.0359,0.0008,-0.0014,23.64
1409765605.91,135.0,991.0,1196.0,1086.0,0.0392,-2.5105,-9.2967,-0.0374,-0.0011,-0.0049,23.65
1409765605.93,153.0,996.0,1183.0,1078.0,0.0,-2.4713,-9.3359,-0.0431,0.0032,0.0027,23.65
1409765605.94,146.0,993.0,1198.0,1079.0,0.0392,-2.432,-9.2967,-0.0371,0.0014,0.0008,23.65
1409765605.96,105.0,992.0,1211.0,1080.0,0.0392,-2.4713,-9.4144,-0.038,0.0032,0.0005,23.64
1409765605.97,122.0,991.0,1202.0,1083.0,0.0,-2.432,-9.2967,-0.038,0.0037,0.0035,23.64
1409765605.98,150.0,994.0,1203.0,1089.0,-0.0392,-2.4713,-9.2575,-0.0417,0.0002,-0.0026,23.64
1409765606.0,141.0,994.0,1188.0,1070.0,0.0785,-2.432,-9.3359,-0.0388,0.0012,-0.0057,23.66
1409765606.01,136.0,993.0,1211.0,1081.0,0.0,-2.4713,-9.2575,-0.0341,0.0035,0.0023,23.65
1409765606.03,156.0,981.0,1190.0,1082.0,0.0392,-2.3928,-9.3752,-0.0357,0.0003,-0.0049,23.64
1409765606.04,126.0,984.0,1202.0,1083.0,0.0785,-2.4713,-9.2967,-0.04,-0.0015,0.0,23.64
1409765606.05,133.0,991.0,1196.0,1091.0,0.0,-2.4713,-9.3752,-0.0426,-0.0005,-0.0015,23.65
1409765606.07,169.0,983.0,1195.0,1085.0,0.1177,-2.3928,-9.2575,-0.0371,-0.0008,-0.0035,23.64
1409765606.08,132.0,986.0,1205.0,1078.0,-0.0392,-2.4713,-9.2967,-0.0382,0.0018,0.0037,23.64
1409765606.1,75.0,853.0,1543.0,1050.0,0.0785,-2.5105,-9.2575,-0.0379,0.0023,0.0,23.65
1409765606.11,133.0,987.0,1200.0,1079.0,0.0785,-2.4713,-9.3752,-0.0368,0.0014,-0.0069,23.64
1409765606.12,155.0,987.0,1188.0,1082.0,0.0,-2.3928,-9.2967,-0.0363,-0.0005,-0.0046,23.64
1409765606.14,101.0,983.0,1197.0,1075.0,0.1177,-2.5105,-9.2967,-0.0362,0.0005,-0.0044,23.64
1409765606.15,147.0,982.0,1191.0,1082.0,0.0785,-2.432,-9.3359,-0.0379,0.0006,-0.0034,23.64
1409765606.17,142.0,990.0,1193.0,1084.0,0.0392,-2.3928,-9.3359,-0.0347,-0.0014,-0.0002,23.64
1409765606.18,135.0,987.0,1203.0,1087.0,0.0392,-2.432,-9.4144,-0.0374,-0.0006,-0.0009,23.65
1409765606.19,158.0,988.0,1192.0,1088.0,0.1177,-2.432,-9.2967,-0.0418,0.0027,-0.0029,23.66
1409765606.21,148.0,995.0,1201.0,1085.0,0.0392,-2.432,-9.2967,-0.0377,0.0002,-0.0046,23.65
1409765606.22,140.0,986.0,1195.0,1086.0,0.0,-2.4713,-9.2575,-0.0328,-0.0026,-0.0032,23.66
1409765606.24,100.0,988.0,1206.0,1084.0,0.0392,-2.3928,-9.2575,-0.0383,0.0017,-0.0023,23.64
1409765606.25,155.0,989.0,1188.0,1072.0,0.0785,-2.4713,-9.2967,-0.0336,0.0014,-0.0061,23.65
1409765606.26,187.0,985.0,1195.0,1081.0,0.0392,-2.3928,-9.3752,-0.0334,-0.0032,-0.005,23.64
1409765606.28,137.0,988.0,1197.0,1068.0,0.1177,-2.3144,-9.3752,-0.0394,0.0018,-0.0061,23.64
1409765606.29,128.0,986.0,1207.0,1078.0,0.0392,-2.4713,-9.2967,-0.0382,0.0005,0.0008,23.64
1409765606.31,162.0,985.0,1197.0,1073.0,0.0785,-2.432,-9.2967,-0.0347,-0.002,-0.0023,23.64
1409765606.32,128.0,984.0,1206.0,1085.0,0.1177,-2.3928,-9.3752,-0.0414,0.0023,-0.0023,23.64
1409765606.33,120.0,984.0,1192.0,1076.0,0.0,-2.432,-9.179,-0.0363,0.0021,-0.0046,23.64
1409765606.35,154.0,980.0,1191.0,1082.0,-0.0785,-2.5497,-9.3359,-0.0296,-0.0047,-0.0057,23.64
1409765606.36,142.0,984.0,1188.0,1081.0,0.1569,-2.3928,-9.3359,-0.0463,0.005,-0.0043,23.64
1409765606.38,128.0,993.0,1206.0,1078.0,0.0392,-2.432,-9.2575,-0.0402,0.0015,-0.0029,23.64
1409765606.39,165.0,991.0,1202.0,1083.0,0.0785,-2.432,-9.2967,-0.0295,-0.0031,-0.0035,23.65
1409765606.4,151.0,992.0,1205.0,1085.0,0.0785,-2.432,-9.2183,-0.0368,0.0043,0.0008,23.65
1409765606.42,137.0,983.0,1196.0,1079.0,0.0,-2.4713,-9.2967,-0.0334,-0.0003,-0.0012,23.66
1409765606.43,135.0,991.0,1192.0,1078.0,0.1177,-2.4713,-9.3359,-0.0342,-0.0035,-0.0067,23.63
1409765606.45,142.0,987.0,1194.0,1081.0,0.0785,-2.432,-9.3359,-0.0386,0.0049,-0.0008,23.65
1409765606.46,125.0,983.0,1196.0,1076.0,0.0785,-2.3928,-9.4144,-0.0417,0.0029,0.0002,23.64
1409765606.48,118.0,988.0,1195.0,1080.0,0.0785,-2.432,-9.3359,-0.0391,-0.0014,-0.004,23.63
1409765606.49,115.0,989.0,1196.0,1086.0,0.0,-2.4713,-9.2575,-0.0331,-0.0002,0.0002,23.64
1409765606.5,160.0,988.0,1196.0,1071.0,0.0392,-2.4713,-9.2967,-0.0412,0.0031,0.0029,23.64
1409765606.52,121.0,989.0,1204.0,1083.0,0.0392,-2.3928,-9.4144,-0.0392,0.0018,-0.0063,23.64
1409765606.53,134.0,987.0,1194.0,1065.0,0.0785,-2.4713,-9.3359,-0.0373,0.0035,0.0015,23.64
1409765606.55,143.0,983.0,1204.0,1078.0,0.0785,-2.3536,-9.2967,-0.0399,0.0023,0.0006,23.65
1409765606.56,125.0,990.0,1206.0,1079.0,0.0,-2.432,-9.3359,-0.037,0.0006,-0.0015,23.65
1409765606.57,123.0,991.0,1203.0,1072.0,0.0392,-2.3928,-9.3359,-0.0362,0.0026,0.0003,23.64
1409765606.59,150.0,997.0,1191.0,1073.0,0.0785,-2.5105,-9.2967,-0.0396,0.0029,0.0009,23.64
1409765606.6,160.0,984.0,1200.0,1077.0,0.0785,-2.432,-9.2967,-0.04,0.0012,0.0006,23.64
1409765606.62,107.0,989.0,1202.0,1080.0,0.0,-2.432,-9.4144,-0.0347,0.0017,-0.0026,23.65
1409765606.63,125.0,975.0,1196.0,1083.0,0.0785,-2.432,-9.4144,-0.0388,0.0005,-0.0023,23.64
1409765606.64,156.0,982.0,1213.0,1091.0,0.0392,-2.4713,-9.3359,-0.0382,0.0011,-0.0009,23.64
1409765606.66,132.0,989.0,1194.0,1081.0,0.1177,-2.432,-9.2575,-0.0344,0.0015,-0.002,23.65
1409765606.67,132.0,980.0,1204.0,1074.0,0.0785,-2.4713,-9.3359,-0.0333,0.0017,-0.0003,23.64
1409765606.69,170.0,982.0,1199.0,1087.0,0.0,-2.432,-9.3359,-0.0397,0.0002,-0.0037,23.65
1409765606.7,154.0,991.0,1193.0,1087.0,0.0392,-2.432,-9.3752,-0.042,-0.0008,-0.0043,23.65
1409765606.71,119.0,983.0,1211.0,1081.0,0.0392,-2.432,-9.2575,-0.0396,0.0,-0.0034,23.64
1409765606.73,165.0,995.0,1185.0,1076.0,0.0392,-2.3928,-9.3752,-0.0406,0.0,-0.006,23.65
1409765606.74,157.0,984.0,1199.0,1080.0,0.0392,-2.432,-9.3359,-0.0354,0.0015,-0.0018,23.64
1409765606.76,125.0,988.0,1187.0,1085.0,0.0392,-2.432,-9.3359,-0.0759,0.0014,0.0009,23.64
1409765606.77,149.0,979.0,1199.0,1085.0,0.0392,-2.3928,-9.4144,-0.0392,0.0018,-0.0009,23.64
1409765606.78,157.0,982.0,1200.0,1073.0,0.0785,-2.432,-9.2967,-0.0392,0.0002,-0.0052,23.65
1409765606.8,147.0,986.0,1194.0,1077.0,0.0785,-2.4713,-9.2967,-0.0382,0.0012,-0.0058,23.64
1409765606.81,136.0,981.0,1187.0,1069.0,0.0,-2.4713,-9.2967,-0.0351,0.0014,-0.0011,23.64
1409765606.83,152.0,984.0,1200.0,1087.0,0.0785,-2.432,-9.4144,-0.0357,0.0006,-0.0023,23.64
1409765606.84,117.0,987.0,1192.0,1083.0,0.0392,-2.432,-9.3359,-0.0353,0.0026,0.0002,23.65
1409765606.86,114.0,986.0,1198.0,1081.0,0.0392,-2.4713,-9.3359,-0.0383,0.0015,-0.0003,23.65
1409765606.87,144.0,985.0,1194.0,1065.0,0.0392,-2.432,-9.3359,-0.0383,0.0002,-0.0049,23.65
1409765606.88,135.0,992.0,1196.0,1078.0,0.0392,-2.432,-9.2575,-0.0348,0.0005,-0.0006,23.64
1409765606.9,130.0,990.0,1202.0,1076.0,0.0392,-2.4713,-9.3359,-0.0389,0.002,-0.0017,23.64
1409765606.91,142.0,993.0,1206.0,1085.0,0.0392,-2.432,-9.3752,-0.035,0.0014,-0.0038,23.64
1409765606.93,163.0,990.0,1197.0,1080.0,0.0392,-2.3928,-9.3359,-0.036,0.0005,-0.0017,23.65
1409765606.94,148.0,979.0,1185.0,1079.0,0.1177,-2.4713,-9.2967,-0.0373,0.0012,-0.0027,23.64
1409765606.95,143.0,987.0,1203.0,1086.0,0.0785,-2.4713,-9.3359,-0.0331,0.0015,-0.0003,23.66
1409765606.97,147.0,988.0,1184.0,1085.0,0.0,-2.3928,-9.2967,-0.0368,0.0015,0.0009,23.65
1409765606.98,145.0,982.0,1205.0,1084.0,0.0,-2.432,-9.2967,-0.0376,0.0012,-0.0055,23.64
1409765607.0,146.0,993.0,1202.0,1082.0,-0.0785,-2.4713,-9.3359,-0.0396,0.0029,0.002,23.65
1409765607.01,146.0,974.0,1198.0,1073.0,0.0785,-2.3928,-9.3752,-0.0402,0.0037,-0.0015,23.65
1409765607.02,153.0,987.0,1202.0,1082.0,0.0392,-2.3928,-9.2967,-0.0399,0.0012,-0.0037,23.64
1409765607.04,116.0,986.0,1200.0,1078.0,0.0,-2.432,-9.2575,-0.0351,0.0005,-0.0052,23.66
1409765607.05,128.0,987.0,1194.0,1079.0,-0.0392,-2.4713,-9.3359,-0.038,0.0018,-0.0024,23.64
1409765607.07,156.0,985.0,1203.0,1076.0,0.0,-2.432,-9.2967,-0.0382,0.0018,-0.0069,23.65
1409765607.08,131.0,988.0,1197.0,1082.0,0.0,-2.3928,-9.3359,-0.0333,-0.0018,-0.0043,23.65
1409765607.09,124.0,991.0,1200.0,1087.0,0.0392,-2.5105,-9.4144,-0.0339,-0.0014,-0.002,23.63
1409765607.11,154.0,987.0,1201.0,1083.0,0.0392,-2.3928,-9.2967,-0.0377,0.0017,-0.0029,23.64
1409765607.12,141.0,992.0,1205.0,1079.0,0.0,-2.432,-9.3359,-0.0371,0.0,-0.0009,23.65
1409765607.14,138.0,988.0,1199.0,1076.0,0.0392,-2.432,-9.2575,-0.037,0.0031,-0.0017,23.66
1409765607.15,151.0,983.0,1193.0,1077.0,0.0392,-2.4713,-9.3359,-0.038,0.0034,-0.0055,23.64
1409765607.16,132.0,977.0,1193.0,1077.0,0.0392,-2.4713,-9.2967,-0.0376,-0.0009,-0.0063,23.65
1409765607.18,121.0,984.0,1203.0,1079.0,0.0392,-2.4713,-9.2967,-0.0354,-0.0021,-0.0034,23.64
1409765607.19,141.0,988.0,1194.0,1083.0,0.0785,-2.432,-9.3359,-0.0363,0.0006,-0.0029,23.64
1409765607.21,150.0,993.0,1192.0,1080.0,0.0785,-2.4713,-9.3359,-0.037,-0.0003,-0.0064,23.65
1409765607.22,121.0,990.0,1198.0,1075.0,0.0392,-2.4713,-9.4536,-0.0341,-0.0006,-0.0029,23.64
1409765607.23,127.0,988.0,1198.0,1088.0,0.0785,-2.4713,-9.2967,-0.0383,-0.0008,-0.0063,23.66
1409765607.25,153.0,990.0,1192.0,1084.0,0.0,-2.4713,-9.2575,-0.0394,0.0014,-0.0061,23.66
1409765607.26,141.0,989.0,1199.0,1073.0,0.0785,-2.432,-9.3752,-0.0415,0.0008,-0.0012,23.65
1409765607.28,140.0,984.0,1195.0,1080.0,0.0392,-2.432,-9.3359,-0.0377,-0.0005,-0.0031,23.66
